timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_rsi_period,param_rsi_oversold,param_rsi_overbought,param_trend_ema_period,train_score,validation_score
2026-03-14T13:23:08,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/bf4a3f6656fce776034f,-2.025,154.0,173.0,-1.695,27.0,10000.0,9797.54,56.0,41.0,,,,10,1.0,3.0,96,10,0.15,20,35,75,200,,
2026-03-14T13:10:17,TSLA,train,1,RSI Mean Reversion,-5.672999999999999,https://www.quantconnect.com/project/28936477/5bd593c54cdcd17fd1b7,-0.627,0.0,21.0,-1.682,43.0,10000.0,9937.34,7.0,4.0,,,,10,1.5,1.0,48,10,0.5,14,25,70,100,,
2026-03-14T13:19:47,TSLA,train,1,RSI Mean Reversion,-5.7379999999999995,https://www.quantconnect.com/project/28936477/d31806985f4e1278abe6,-0.653,0.0,21.0,-1.695,43.0,10000.0,9934.65,7.0,4.0,,,,14,1.5,1.0,48,10,0.5,14,25,70,100,,
2026-03-14T13:07:41,TSLA,train,1,RSI Mean Reversion,-5.846,https://www.quantconnect.com/project/28936477/178b4a8545025c93e2f6,0.259,0.0,12.0,-2.035,50.0,10000.0,10025.93,4.0,2.0,,,,14,1.0,1.5,72,6,0.35,20,35,75,100,,
2026-03-14T13:21:08,TSLA,train,1,RSI Mean Reversion,-6.16,https://www.quantconnect.com/project/28936477/7c6997da2f5852572803,-4.345,0.0,367.0,-0.605,40.0,10000.0,9565.46,119.0,69.0,,,,10,1.5,1.5,72,10,0.5,10,30,75,100,,
2026-03-14T13:19:25,TSLA,train,1,RSI Mean Reversion,-6.2669999999999995,https://www.quantconnect.com/project/28936477/120280c5e8cee780d5b8,-2.787,0.0,144.0,-1.16,36.0,10000.0,9721.34,47.0,29.0,,,,14,1.5,1.5,72,6,0.35,10,25,75,100,,
2026-03-14T13:23:30,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/d9d389dfdfbac10a4dcd,-0.085,626.0,22.0,-1.794,43.0,10000.0,9991.48,7.0,4.0,,,,14,1.5,1.5,96,6,0.35,14,25,70,100,,
2026-03-14T13:24:10,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/429d2eb4adea0b05f023,-0.085,626.0,22.0,-1.794,43.0,10000.0,9991.48,7.0,4.0,,,,14,1.5,1.5,72,6,0.35,14,25,70,100,,
2026-03-14T13:24:36,TSLA,train,1,RSI Mean Reversion,-1000000000,https://www.quantconnect.com/project/28936477/966825b8d9d9a0b2459e,-0.081,626.0,22.0,-1.258,43.0,10000.0,9991.89,7.0,4.0,,,,14,1.5,1.5,72,10,0.5,14,25,70,100,,
2026-03-14T13:25:05,TSLA,train,1,RSI Mean Reversion,-35.953,https://www.quantconnect.com/project/28936477/9e3cc9eae5aaaf06eac4,-4.198,35.0,372.0,-0.585,40.0,10000.0,9580.21,121.0,70.0,,,,14,1.5,1.5,72,6,0.5,10,30,75,100,,
2026-03-14T13:25:36,TSLA,train,1,RSI Mean Reversion,-5.899000000000001,https://www.quantconnect.com/project/28936477/1c50da017de42506c9d4,0.257,0.0,12.0,-2.052,50.0,10000.0,10025.69,4.0,2.0,,,,10,1.0,1.5,72,6,0.35,20,35,75,100,,
