timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_ema_fast_period,param_ema_slow_period,param_adx_period,param_adx_min,train_score,validation_score
2026-03-14T11:45:52,AAPL,train,4,EMA Trend + ADX,-3.634,https://www.quantconnect.com/project/28936477/fb70b9d87551ad290f0a,-0.469,13.0,78.0,-1.055,48.0,10000.0,9953.05,21.0,6.0,,,,10,3.0,2.0,30,1,0.5,25,50,20,30,,
2026-03-14T11:57:38,AAPL,train,4,EMA Trend + ADX,-4.334,https://www.quantconnect.com/project/28936477/9dba4a1b3cd270cdebad,0.211,0.0,49.0,-1.515,43.0,10000.0,10021.08,14.0,6.0,,,,10,2.0,3.0,72,1,0.25,10,60,20,30,,
2026-03-14T11:40:24,AAPL,train,4,EMA Trend + ADX,-5.893000000000001,https://www.quantconnect.com/project/28936477/3c1494aefe4d87712fb8,-4.807,5.0,854.0,-0.362,32.0,10000.0,9519.25,217.0,143.0,,,,20,1.0,2.5,20,8,0.5,25,60,10,25,,
2026-03-14T12:12:36,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/d2f0ff817fd7e0a1c43f,1.103,601.0,42.0,-0.445,38.0,10000.0,10110.28,13.0,8.0,,,,10,1.0,3.0,20,8,0.5,10,60,20,30,,
2026-03-14T12:13:01,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/96e8614347c44c3656bf,5.722,986.0,746.0,0.131,31.0,10000.0,10572.23,242.0,165.0,,,,10,1.0,3.0,72,1,0.25,10,60,10,30,,
2026-03-14T12:13:22,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/705f19c293b08b313282,-1.994,320.0,152.0,-0.627,33.0,10000.0,9800.65,43.0,29.0,,,,20,1.0,2.0,20,8,0.5,25,50,20,25,,
2026-03-14T12:13:55,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/bad3fdcd116730a8ecb5,1.792,623.0,76.0,-0.44,52.0,10000.0,10179.24,21.0,7.0,,,,10,3.0,2.0,96,1,0.5,25,50,20,30,,
2026-03-14T12:14:18,AAPL,train,4,EMA Trend + ADX,-6.621,https://www.quantconnect.com/project/28936477/ad4c6ffcbc6dd46eb904,-0.372,13.0,74.0,-2.083,45.0,10000.0,9962.79,20.0,6.0,,,,10,3.0,2.0,30,8,0.25,25,50,20,30,,
2026-03-14T12:14:39,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/08f9d0b47782701ee88a,0.04,908.0,257.0,-0.536,46.0,10000.0,10003.99,69.0,17.0,,,,20,3.0,2.0,20,6,0.5,25,60,20,25,,
2026-03-14T12:15:13,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/7e6c42e1af18d35fcfde,2.784,260.0,66.0,-0.274,45.0,10000.0,10278.41,22.0,12.0,,,,20,1.0,2.5,72,8,0.25,25,60,20,30,,
2026-03-14T12:15:47,AAPL,train,4,EMA Trend + ADX,-4.4430000000000005,https://www.quantconnect.com/project/28936477/712b5566289c0c3397ee,-0.288,0.0,42.0,-1.385,29.0,10000.0,9971.25,14.0,10.0,,,,20,1.0,2.5,72,8,0.25,10,60,20,30,,
2026-03-14T12:16:21,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/e3fe753207dd9c1b58dd,0.35,68.0,67.0,-1.372,32.0,10000.0,10035.02,22.0,15.0,,,,10,1.0,3.0,72,4,0.15,20,50,20,30,,
2026-03-14T12:17:45,AAPL,train,4,EMA Trend + ADX,-12.57,https://www.quantconnect.com/project/28936477/394f58823a42485fcf6e,-5.142,2.0,291.0,-2.476,31.0,10000.0,9485.78,97.0,67.0,,,,10,1.0,1.5,48,2,0.15,15,80,14,30,,
2026-03-14T11:35:25,AAPL,train,4,EMA Trend + ADX,-0.28800000000000026,https://www.quantconnect.com/project/28936477/858e53973e50e7007137,1.335,13.0,72.0,-0.541,50.0,10000.0,10133.5,20.0,7.0,,,,10,3.0,2.0,96,8,0.5,25,50,20,30,,
2026-03-14T11:36:46,AAPL,train,4,EMA Trend + ADX,-3.0210000000000004,https://www.quantconnect.com/project/28936477/0866c8ce7b4ca8c36739,0.201,0.0,42.0,-1.074,29.0,10000.0,10020.13,14.0,10.0,,,,20,1.0,3.0,72,8,0.25,10,60,20,30,,
2026-03-14T11:45:52,AAPL,train,4,EMA Trend + ADX,-3.634,https://www.quantconnect.com/project/28936477/fb70b9d87551ad290f0a,-0.469,13.0,78.0,-1.055,48.0,10000.0,9953.05,21.0,6.0,,,,10,3.0,2.0,30,1,0.5,25,50,20,30,,
2026-03-14T11:57:38,AAPL,train,4,EMA Trend + ADX,-4.334,https://www.quantconnect.com/project/28936477/9dba4a1b3cd270cdebad,0.211,0.0,49.0,-1.515,43.0,10000.0,10021.08,14.0,6.0,,,,10,2.0,3.0,72,1,0.25,10,60,20,30,,
2026-03-14T12:15:47,AAPL,train,4,EMA Trend + ADX,-4.4430000000000005,https://www.quantconnect.com/project/28936477/712b5566289c0c3397ee,-0.288,0.0,42.0,-1.385,29.0,10000.0,9971.25,14.0,10.0,,,,20,1.0,2.5,72,8,0.25,10,60,20,30,,
2026-03-14T12:18:17,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/f2c585b67bf430d61162,0.053,260.0,44.0,-1.326,29.0,10000.0,10005.28,14.0,8.0,,,,20,2.0,2.5,72,8,0.25,10,60,20,30,,
2026-03-14T12:18:58,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/628d657e91be2e2ae05d,7.416,244.0,750.0,0.286,40.0,10000.0,10741.56,226.0,120.0,,,,20,2.0,3.0,72,8,0.25,10,60,10,30,,
2026-03-14T12:13:55,AAPL,train,4,EMA Trend + ADX,-1000000000,https://www.quantconnect.com/project/28936477/bad3fdcd116730a8ecb5,1.792,623.0,76.0,-0.44,52.0,10000.0,10179.24,21.0,7.0,,,,10,3.0,2.0,96,1,0.5,25,50,20,30,,
